S No,ID,Part Number,Date,Available Quantity,Issue,Return,Order,Repair/Calibrate,Scrap,Unit Cost
3258,1390,GN-SS-002,16-02-2016,4,0,0,0,0,0,225000
3259,1390,GN-SS-002,15-02-2016,4,0,0,0,0,0,225000
3260,1390,GN-SS-002,14-02-2016,4,0,0,0,0,0,225000
3261,1390,GN-SS-002,13-02-2016,4,0,0,0,0,0,225000
3262,1390,GN-SS-002,12-02-2016,4,0,0,0,0,0,225000
3263,1390,GN-SS-002,11-02-2016,4,0,0,0,0,0,225000
3264,1390,GN-SS-002,10-02-2016,4,0,0,0,0,0,225000
3265,1390,GN-SS-002,09-02-2016,4,0,0,0,0,0,225000
3266,1390,GN-SS-002,08-02-2016,4,0,0,0,0,0,225000
3267,1390,GN-SS-002,07-02-2016,4,0,0,0,0,0,225000
3268,1390,GN-SS-002,06-02-2016,4,0,0,0,0,0,225000
3269,1390,GN-SS-002,05-02-2016,4,0,0,0,0,0,225000
3270,1390,GN-SS-002,04-02-2016,4,0,0,0,0,0,225000
3271,1390,GN-SS-002,03-02-2016,4,0,0,0,0,0,225000
3272,1390,GN-SS-002,02-02-2016,4,0,0,0,0,0,225000
3273,1390,GN-SS-002,01-02-2016,4,0,0,0,0,0,225000
3274,1390,GN-SS-002,31-01-2016,4,0,0,0,0,0,225000
3275,1390,GN-SS-002,30-01-2016,4,0,0,0,0,0,225000
3276,1390,GN-SS-002,29-01-2016,4,0,0,0,0,0,225000
3277,1390,GN-SS-002,28-01-2016,4,0,0,0,0,0,225000
3278,1390,GN-SS-002,27-01-2016,4,0,0,0,0,0,225000
3279,1390,GN-SS-002,26-01-2016,4,0,0,0,0,0,225000
3280,1390,GN-SS-002,25-01-2016,4,0,0,0,0,0,225000
3281,1390,GN-SS-002,24-01-2016,4,0,0,0,0,0,225000
3282,1390,GN-SS-002,23-01-2016,4,0,0,0,0,0,225000
3283,1390,GN-SS-002,22-01-2016,4,0,0,0,0,0,225000
3284,1390,GN-SS-002,21-01-2016,4,0,0,0,0,0,225000
3285,1390,GN-SS-002,20-01-2016,4,0,0,0,0,0,225000
3286,1390,GN-SS-002,19-01-2016,4,0,0,0,0,0,225000
3287,1390,GN-SS-002,18-01-2016,4,0,0,0,0,0,225000
3288,1390,GN-SS-002,17-01-2016,4,0,0,0,0,0,225000
3289,1390,GN-SS-002,16-01-2016,4,0,0,0,0,0,225000
3290,1390,GN-SS-002,15-01-2016,4,0,0,0,0,0,225000
3291,1390,GN-SS-002,14-01-2016,4,0,0,0,0,0,225000
3292,1390,GN-SS-002,13-01-2016,4,0,0,0,0,0,225000
3293,1390,GN-SS-002,12-01-2016,4,0,0,0,0,0,225000
3294,1390,GN-SS-002,11-01-2016,4,0,0,0,0,0,225000
3295,1390,GN-SS-002,10-01-2016,4,0,0,0,0,0,225000
3296,1390,GN-SS-002,09-01-2016,4,0,0,0,0,0,225000
3297,1390,GN-SS-002,08-01-2016,4,0,0,0,0,0,225000
3298,1390,GN-SS-002,07-01-2016,4,0,0,0,0,0,225000
3299,1390,GN-SS-002,06-01-2016,4,0,0,0,0,0,225000
3300,1390,GN-SS-002,05-01-2016,4,0,0,0,0,0,225000
3301,1390,GN-SS-002,04-01-2016,4,0,0,0,0,0,225000
3302,1390,GN-SS-002,03-01-2016,4,0,0,0,0,0,225000
3303,1390,GN-SS-002,02-01-2016,4,0,0,0,0,0,225000
3304,1390,GN-SS-002,01-01-2016,4,0,0,0,0,0,225000
3305,1390,GN-SS-002,31-12-2015,4,0,0,0,0,0,225000
3306,1390,GN-SS-002,30-12-2015,4,0,0,0,0,0,225000
3307,1390,GN-SS-002,29-12-2015,4,0,0,0,0,0,225000
3308,1390,GN-SS-002,28-12-2015,4,0,0,0,0,0,225000
3309,1390,GN-SS-002,27-12-2015,4,0,0,0,0,0,225000
3310,1390,GN-SS-002,26-12-2015,4,0,0,0,0,0,225000
3311,1390,GN-SS-002,25-12-2015,4,0,0,0,0,0,225000
3312,1390,GN-SS-002,24-12-2015,4,0,0,0,0,0,225000
3313,1390,GN-SS-002,23-12-2015,4,0,0,0,0,0,225000
3314,1390,GN-SS-002,22-12-2015,4,0,0,0,0,0,225000
3315,1390,GN-SS-002,21-12-2015,4,0,0,0,0,0,225000
3316,1390,GN-SS-002,20-12-2015,4,0,0,0,0,0,225000
3317,1390,GN-SS-002,19-12-2015,4,0,0,0,0,0,225000
3318,1390,GN-SS-002,18-12-2015,4,1,0,0,0,0,225000
3319,1390,GN-SS-002,17-12-2015,5,0,0,0,0,0,225000
3320,1390,GN-SS-002,16-12-2015,5,0,0,0,0,0,225000
3321,1390,GN-SS-002,15-12-2015,5,0,0,0,0,0,225000
3322,652,HVT-INT-235,15-04-2016,3,0,0,0,0,0,75000
3323,652,HVT-INT-235,14-04-2016,3,0,0,0,0,0,75000
3324,652,HVT-INT-235,13-04-2016,3,0,0,0,0,0,75000
3325,652,HVT-INT-235,12-04-2016,3,0,0,0,0,0,75000
3326,652,HVT-INT-235,11-04-2016,3,0,0,0,0,0,75000
3327,652,HVT-INT-235,10-04-2016,3,0,0,0,0,0,75000
3328,652,HVT-INT-235,09-04-2016,3,0,0,0,0,0,75000
3329,652,HVT-INT-235,08-04-2016,3,0,0,0,0,0,75000
3330,652,HVT-INT-235,07-04-2016,3,0,0,0,0,0,75000
3331,652,HVT-INT-235,06-04-2016,3,3,0,0,0,0,75000
3332,652,HVT-INT-235,05-04-2016,6,0,0,0,0,0,75000
3333,652,HVT-INT-235,04-04-2016,6,0,0,0,0,0,75000
3334,652,HVT-INT-235,03-04-2016,6,0,0,0,0,0,75000
3335,652,HVT-INT-235,02-04-2016,6,0,0,0,0,0,75000
3336,652,HVT-INT-235,01-04-2016,6,0,0,0,0,0,75000
3337,652,HVT-INT-235,31-03-2016,6,0,0,0,0,0,75000
3338,652,HVT-INT-235,30-03-2016,6,0,0,0,0,0,75000
3339,652,HVT-INT-235,29-03-2016,6,0,0,0,0,0,75000
3340,652,HVT-INT-235,28-03-2016,6,0,0,0,0,0,75000
3341,652,HVT-INT-235,27-03-2016,6,0,0,0,0,0,75000
3342,652,HVT-INT-235,26-03-2016,6,0,0,0,0,0,75000
3343,652,HVT-INT-235,25-03-2016,6,0,0,0,0,0,75000
3344,652,HVT-INT-235,24-03-2016,6,0,0,0,0,0,75000
3345,652,HVT-INT-235,23-03-2016,6,0,0,0,0,0,75000
3346,652,HVT-INT-235,22-03-2016,6,0,0,0,0,0,75000
3347,652,HVT-INT-235,21-03-2016,6,0,0,0,0,0,75000
3348,652,HVT-INT-235,20-03-2016,6,0,0,0,0,0,75000
3349,652,HVT-INT-235,19-03-2016,6,0,0,0,0,0,75000
3350,652,HVT-INT-235,18-03-2016,6,0,0,0,0,0,75000
3351,652,HVT-INT-235,17-03-2016,6,0,0,0,0,0,75000
3352,652,HVT-INT-235,16-03-2016,6,0,0,0,0,0,75000
3353,652,HVT-INT-235,15-03-2016,6,0,0,0,0,0,75000
3354,652,HVT-INT-235,14-03-2016,6,0,0,0,0,0,75000
3355,652,HVT-INT-235,13-03-2016,6,0,0,0,0,0,75000
3356,652,HVT-INT-235,12-03-2016,6,0,0,0,0,0,75000
3357,652,HVT-INT-235,11-03-2016,6,0,0,0,0,0,75000
3358,652,HVT-INT-235,10-03-2016,6,0,0,0,0,0,75000
3359,652,HVT-INT-235,09-03-2016,6,0,0,0,0,0,75000
3360,652,HVT-INT-235,08-03-2016,6,0,0,0,0,0,75000
3361,652,HVT-INT-235,07-03-2016,6,0,0,0,0,0,75000
3362,652,HVT-INT-235,06-03-2016,6,0,0,0,0,0,75000
3363,652,HVT-INT-235,05-03-2016,6,0,0,0,0,0,75000
3364,652,HVT-INT-235,04-03-2016,6,0,0,0,0,0,75000
3365,652,HVT-INT-235,03-03-2016,6,0,0,0,0,0,75000
3366,652,HVT-INT-235,02-03-2016,6,0,0,0,0,0,75000
3367,652,HVT-INT-235,01-03-2016,6,0,0,0,0,0,75000
3368,652,HVT-INT-235,29-02-2016,6,0,0,0,0,0,75000
3369,652,HVT-INT-235,28-02-2016,6,0,0,0,0,0,75000
3370,652,HVT-INT-235,27-02-2016,6,0,0,0,0,0,75000
3371,652,HVT-INT-235,26-02-2016,6,0,0,0,0,0,75000
3372,652,HVT-INT-235,25-02-2016,6,0,0,0,0,0,75000
3373,652,HVT-INT-235,24-02-2016,6,0,0,0,0,0,75000
3374,652,HVT-INT-235,23-02-2016,6,0,0,0,0,0,75000
3375,652,HVT-INT-235,22-02-2016,6,0,0,0,0,0,75000
3376,652,HVT-INT-235,21-02-2016,6,0,0,0,0,0,75000
3377,652,HVT-INT-235,20-02-2016,6,0,0,0,0,0,75000
3378,652,HVT-INT-235,19-02-2016,6,0,0,0,0,0,75000
3379,652,HVT-INT-235,18-02-2016,6,0,0,0,0,0,75000
3380,652,HVT-INT-235,17-02-2016,6,0,0,0,0,0,75000
3381,652,HVT-INT-235,16-02-2016,6,0,0,0,0,0,75000
3382,652,HVT-INT-235,15-02-2016,6,0,0,0,0,0,75000
3383,652,HVT-INT-235,14-02-2016,6,0,0,0,0,0,75000
3384,652,HVT-INT-235,13-02-2016,6,0,0,0,0,0,75000
3385,652,HVT-INT-235,12-02-2016,6,0,0,0,0,0,75000
3386,652,HVT-INT-235,11-02-2016,6,0,0,0,0,0,75000
3387,652,HVT-INT-235,10-02-2016,6,0,0,0,0,0,75000
3388,652,HVT-INT-235,09-02-2016,6,0,0,0,0,0,75000
3389,652,HVT-INT-235,08-02-2016,6,0,0,0,0,0,75000
3390,652,HVT-INT-235,07-02-2016,6,0,0,0,0,0,75000
3391,652,HVT-INT-235,06-02-2016,6,0,0,0,0,0,75000
3392,652,HVT-INT-235,05-02-2016,6,0,0,0,0,0,75000
3393,652,HVT-INT-235,04-02-2016,6,0,0,0,0,0,75000
3394,652,HVT-INT-235,03-02-2016,6,0,0,0,0,0,75000
3395,652,HVT-INT-235,02-02-2016,6,0,0,0,0,0,75000
3396,652,HVT-INT-235,01-02-2016,6,0,0,0,0,0,75000
3397,652,HVT-INT-235,31-01-2016,6,0,0,0,0,0,75000
3398,652,HVT-INT-235,30-01-2016,6,0,0,0,0,0,75000
3399,652,HVT-INT-235,29-01-2016,6,0,0,0,0,0,75000
3400,652,HVT-INT-235,28-01-2016,6,0,0,0,0,0,75000
3401,652,HVT-INT-235,27-01-2016,6,0,0,0,0,0,75000
3402,652,HVT-INT-235,26-01-2016,6,0,0,0,0,0,75000
3403,652,HVT-INT-235,25-01-2016,6,0,0,0,0,0,75000
3404,652,HVT-INT-235,24-01-2016,6,0,0,0,0,0,75000
3405,652,HVT-INT-235,23-01-2016,6,0,0,0,0,0,75000
3406,652,HVT-INT-235,22-01-2016,6,0,0,0,0,0,75000
3407,652,HVT-INT-235,21-01-2016,6,0,0,0,0,0,75000
3408,652,HVT-INT-235,20-01-2016,6,0,0,0,0,0,75000
3409,652,HVT-INT-235,19-01-2016,6,0,0,0,0,0,75000
3410,652,HVT-INT-235,18-01-2016,6,0,0,0,0,0,75000
3411,652,HVT-INT-235,17-01-2016,6,0,0,0,0,0,75000
3412,652,HVT-INT-235,16-01-2016,6,0,0,0,0,0,75000
3413,652,HVT-INT-235,15-01-2016,6,0,0,0,0,0,75000
3414,652,HVT-INT-235,14-01-2016,6,0,0,0,0,0,75000
3415,652,HVT-INT-235,13-01-2016,6,0,0,0,0,0,75000
3416,652,HVT-INT-235,12-01-2016,6,0,0,0,0,0,75000
3417,652,HVT-INT-235,11-01-2016,6,0,0,0,0,0,75000
3418,652,HVT-INT-235,10-01-2016,6,0,0,0,0,0,75000
3419,652,HVT-INT-235,09-01-2016,6,0,0,0,0,0,75000
3420,652,HVT-INT-235,08-01-2016,6,0,0,0,0,0,75000
3421,652,HVT-INT-235,07-01-2016,6,0,0,0,0,0,75000
3422,652,HVT-INT-235,06-01-2016,6,0,0,0,0,0,75000
3423,652,HVT-INT-235,05-01-2016,6,0,0,0,0,0,75000
3424,652,HVT-INT-235,04-01-2016,6,0,0,0,0,0,75000
3425,652,HVT-INT-235,03-01-2016,6,0,0,0,0,0,75000
3426,652,HVT-INT-235,02-01-2016,6,0,0,0,0,0,75000
3427,652,HVT-INT-235,01-01-2016,6,0,0,0,0,0,75000
3428,652,HVT-INT-235,31-12-2015,6,0,0,0,0,0,75000
3429,652,HVT-INT-235,30-12-2015,6,0,0,0,0,0,75000
3430,652,HVT-INT-235,29-12-2015,6,0,0,0,0,0,75000
3431,652,HVT-INT-235,28-12-2015,6,0,0,0,0,0,75000
3432,652,HVT-INT-235,27-12-2015,6,0,0,0,0,0,75000
3433,652,HVT-INT-235,26-12-2015,6,0,0,0,0,0,75000
3434,652,HVT-INT-235,25-12-2015,6,0,0,0,0,0,75000
3435,652,HVT-INT-235,24-12-2015,6,0,0,0,0,0,75000
3436,652,HVT-INT-235,23-12-2015,6,0,0,0,0,0,75000
3437,652,HVT-INT-235,22-12-2015,6,0,0,0,0,0,75000
3438,652,HVT-INT-235,21-12-2015,6,0,0,0,0,0,75000
3439,652,HVT-INT-235,20-12-2015,6,0,0,0,0,0,75000
3440,652,HVT-INT-235,19-12-2015,6,0,0,0,0,0,75000
3441,652,HVT-INT-235,18-12-2015,6,0,0,0,0,0,75000
3442,652,HVT-INT-235,17-12-2015,6,0,0,0,0,0,75000
3443,652,HVT-INT-235,16-12-2015,6,0,0,0,0,0,75000
3444,652,HVT-INT-235,15-12-2015,6,0,0,0,0,0,75000
3445,1492,MPP-F03-059,15-04-2016,17,0,0,0,0,0,34000
3446,1492,MPP-F03-059,14-04-2016,17,0,0,0,0,0,34000
3447,1492,MPP-F03-059,13-04-2016,17,0,0,0,0,0,34000
3448,1492,MPP-F03-059,12-04-2016,17,0,0,0,0,0,34000
3449,1492,MPP-F03-059,11-04-2016,17,0,0,0,0,0,34000
3450,1492,MPP-F03-059,10-04-2016,17,0,0,0,0,0,34000
3451,1492,MPP-F03-059,09-04-2016,17,0,0,0,0,0,34000
3452,1492,MPP-F03-059,08-04-2016,17,0,0,0,0,0,34000
3453,1492,MPP-F03-059,07-04-2016,17,0,0,0,0,0,34000
3454,1492,MPP-F03-059,06-04-2016,17,0,0,0,0,0,34000
3455,1492,MPP-F03-059,05-04-2016,17,0,0,0,0,0,34000
3456,1492,MPP-F03-059,04-04-2016,17,0,0,0,0,0,34000
3457,1492,MPP-F03-059,03-04-2016,17,0,0,0,0,0,34000
3458,1492,MPP-F03-059,02-04-2016,17,0,0,0,0,0,34000
3459,1492,MPP-F03-059,01-04-2016,17,0,0,0,0,0,34000
3460,1492,MPP-F03-059,31-03-2016,17,0,0,0,0,0,34000
3461,1492,MPP-F03-059,30-03-2016,17,0,0,0,0,0,34000
3462,1492,MPP-F03-059,29-03-2016,17,0,0,0,0,0,34000
3463,1492,MPP-F03-059,28-03-2016,17,0,0,0,0,0,34000
3464,1492,MPP-F03-059,27-03-2016,17,0,0,0,0,0,34000
3465,1492,MPP-F03-059,26-03-2016,17,0,0,0,0,0,34000
3466,1492,MPP-F03-059,25-03-2016,17,0,0,0,0,0,34000
3467,1492,MPP-F03-059,24-03-2016,17,0,0,0,0,0,34000
3468,1492,MPP-F03-059,23-03-2016,17,0,0,0,0,0,34000
3469,1492,MPP-F03-059,22-03-2016,17,0,0,0,0,0,34000
3470,1492,MPP-F03-059,21-03-2016,17,0,0,0,0,0,34000
3471,1492,MPP-F03-059,20-03-2016,17,0,0,0,0,0,34000
3472,1492,MPP-F03-059,19-03-2016,17,0,0,0,0,0,34000
3473,1492,MPP-F03-059,18-03-2016,17,0,0,0,0,0,34000
3474,1492,MPP-F03-059,17-03-2016,17,0,0,0,0,0,34000
3475,1492,MPP-F03-059,16-03-2016,17,0,0,0,0,0,34000
3476,1492,MPP-F03-059,15-03-2016,17,0,0,0,0,0,34000
3477,1492,MPP-F03-059,14-03-2016,17,0,0,0,0,0,34000
3478,1492,MPP-F03-059,13-03-2016,17,0,0,0,0,0,34000
3479,1492,MPP-F03-059,12-03-2016,17,0,0,0,0,0,34000
3480,1492,MPP-F03-059,11-03-2016,17,0,0,0,0,0,34000
3481,1492,MPP-F03-059,10-03-2016,17,0,0,0,0,0,34000
3482,1492,MPP-F03-059,09-03-2016,17,0,0,0,0,0,34000
3483,1492,MPP-F03-059,08-03-2016,17,0,0,0,0,0,34000
3484,1492,MPP-F03-059,07-03-2016,17,0,0,0,0,0,34000
3485,1492,MPP-F03-059,06-03-2016,17,0,0,0,0,0,34000
3486,1492,MPP-F03-059,05-03-2016,17,0,0,0,0,0,34000
3487,1492,MPP-F03-059,04-03-2016,17,0,0,0,0,0,34000
3488,1492,MPP-F03-059,03-03-2016,17,0,0,0,0,0,34000
3489,1492,MPP-F03-059,02-03-2016,17,0,0,0,0,0,34000
3490,1492,MPP-F03-059,01-03-2016,17,0,0,0,0,0,34000
3491,1492,MPP-F03-059,29-02-2016,17,0,0,0,0,0,34000
3492,1492,MPP-F03-059,28-02-2016,17,0,0,0,0,0,34000
3493,1492,MPP-F03-059,27-02-2016,17,0,0,0,0,0,34000
3494,1492,MPP-F03-059,26-02-2016,17,0,0,0,0,0,34000
3495,1492,MPP-F03-059,25-02-2016,17,0,0,0,0,0,34000
3496,1492,MPP-F03-059,24-02-2016,17,0,0,0,0,0,34000
3497,1492,MPP-F03-059,23-02-2016,17,0,0,0,0,0,34000
3498,1492,MPP-F03-059,22-02-2016,17,0,0,0,0,0,34000
3499,1492,MPP-F03-059,21-02-2016,17,0,0,0,0,0,34000
3500,1492,MPP-F03-059,20-02-2016,17,0,0,0,0,0,34000
3501,1492,MPP-F03-059,19-02-2016,17,0,0,0,0,0,34000
3502,1492,MPP-F03-059,18-02-2016,17,0,0,0,0,0,34000
3503,1492,MPP-F03-059,17-02-2016,17,0,0,0,0,0,34000
3504,1492,MPP-F03-059,16-02-2016,17,0,0,0,0,0,34000
3505,1492,MPP-F03-059,15-02-2016,17,0,0,0,0,0,34000
3506,1492,MPP-F03-059,14-02-2016,17,0,0,0,0,0,34000
3507,1492,MPP-F03-059,13-02-2016,17,0,0,0,0,0,34000
3508,1492,MPP-F03-059,12-02-2016,17,0,0,0,0,0,34000
3509,1492,MPP-F03-059,11-02-2016,17,0,0,0,0,0,34000
3510,1492,MPP-F03-059,10-02-2016,17,0,0,0,0,0,34000
3511,1492,MPP-F03-059,09-02-2016,17,0,0,0,0,0,34000
3512,1492,MPP-F03-059,08-02-2016,17,0,0,0,0,0,34000
3513,1492,MPP-F03-059,07-02-2016,17,0,0,0,0,0,34000
3514,1492,MPP-F03-059,06-02-2016,17,0,0,0,0,0,34000
3515,1492,MPP-F03-059,05-02-2016,17,0,0,0,0,0,34000
3516,1492,MPP-F03-059,04-02-2016,17,0,0,0,0,0,34000
3517,1492,MPP-F03-059,03-02-2016,17,0,0,0,0,0,34000
3518,1492,MPP-F03-059,02-02-2016,17,0,0,0,0,0,34000
3519,1492,MPP-F03-059,01-02-2016,17,0,0,0,0,0,34000
3520,1492,MPP-F03-059,31-01-2016,17,0,0,0,0,0,34000
3521,1492,MPP-F03-059,30-01-2016,17,0,0,0,0,0,34000
3522,1492,MPP-F03-059,29-01-2016,17,0,0,0,0,0,34000
3523,1492,MPP-F03-059,28-01-2016,17,0,0,0,0,0,34000
3524,1492,MPP-F03-059,27-01-2016,17,0,0,0,0,0,34000
3525,1492,MPP-F03-059,26-01-2016,17,0,0,0,0,0,34000
3526,1492,MPP-F03-059,25-01-2016,17,0,0,0,0,0,34000
3527,1492,MPP-F03-059,24-01-2016,17,0,0,0,0,0,34000
3528,1492,MPP-F03-059,23-01-2016,17,0,0,0,0,0,34000
3529,1492,MPP-F03-059,22-01-2016,17,0,0,0,0,0,34000
3530,1492,MPP-F03-059,21-01-2016,17,0,0,0,0,0,34000
3531,1492,MPP-F03-059,20-01-2016,17,0,0,0,0,0,34000
3532,1492,MPP-F03-059,19-01-2016,17,0,0,0,0,0,34000
3533,1492,MPP-F03-059,18-01-2016,17,0,0,0,0,0,34000
3534,1492,MPP-F03-059,17-01-2016,17,0,0,0,0,0,34000
3535,1492,MPP-F03-059,16-01-2016,17,0,0,0,0,0,34000
3536,1492,MPP-F03-059,15-01-2016,17,0,0,0,0,0,34000
3537,1492,MPP-F03-059,14-01-2016,17,0,0,0,0,0,34000
3538,1492,MPP-F03-059,13-01-2016,17,0,0,0,0,0,34000
3539,1492,MPP-F03-059,12-01-2016,17,0,0,0,0,0,34000
3540,1492,MPP-F03-059,11-01-2016,17,0,0,0,0,0,34000
3541,1492,MPP-F03-059,10-01-2016,17,0,0,0,0,0,34000
3542,1492,MPP-F03-059,09-01-2016,17,0,0,0,0,0,34000
3543,1492,MPP-F03-059,08-01-2016,17,0,0,0,0,0,34000
3544,1492,MPP-F03-059,07-01-2016,17,0,0,0,0,0,34000
3545,1492,MPP-F03-059,06-01-2016,17,0,0,0,0,0,34000
3546,1492,MPP-F03-059,05-01-2016,17,0,0,0,0,0,34000
3547,1492,MPP-F03-059,04-01-2016,17,0,0,0,0,0,34000
3548,1492,MPP-F03-059,03-01-2016,17,0,0,0,0,0,34000
3549,1492,MPP-F03-059,02-01-2016,17,0,0,0,0,0,34000
3550,1492,MPP-F03-059,01-01-2016,17,0,0,0,0,0,34000
3551,1492,MPP-F03-059,31-12-2015,17,0,0,0,0,0,34000
3552,1492,MPP-F03-059,30-12-2015,17,0,0,0,0,0,34000
3553,1492,MPP-F03-059,29-12-2015,17,0,0,0,0,0,34000
3554,1492,MPP-F03-059,28-12-2015,17,0,0,0,0,0,34000
3555,1492,MPP-F03-059,27-12-2015,17,0,0,0,0,0,34000
3556,1492,MPP-F03-059,26-12-2015,17,0,0,0,0,0,34000
3557,1492,MPP-F03-059,25-12-2015,17,0,0,0,0,0,34000
3558,1492,MPP-F03-059,24-12-2015,17,0,0,0,0,0,34000
3559,1492,MPP-F03-059,23-12-2015,17,0,0,0,0,0,34000
3560,1492,MPP-F03-059,22-12-2015,17,0,0,0,0,0,34000
3561,1492,MPP-F03-059,21-12-2015,17,0,0,0,0,0,34000
3562,1492,MPP-F03-059,20-12-2015,17,0,0,0,0,0,34000
3563,1492,MPP-F03-059,19-12-2015,17,0,0,0,0,0,34000
3564,1492,MPP-F03-059,18-12-2015,17,0,0,0,0,0,34000
3565,1492,MPP-F03-059,17-12-2015,17,0,0,0,0,0,34000
3566,1492,MPP-F03-059,16-12-2015,17,0,0,0,0,0,34000
3567,1492,MPP-F03-059,15-12-2015,17,0,0,0,0,0,34000
3568,2240,TLF-SRM-1159,15-04-2016,0,0,0,0,0,0,100000
3569,2240,TLF-SRM-1159,14-04-2016,0,0,0,0,0,0,100000
3570,2240,TLF-SRM-1159,13-04-2016,0,0,0,0,0,0,100000
3571,2240,TLF-SRM-1159,12-04-2016,0,0,0,0,0,0,100000
3572,2240,TLF-SRM-1159,11-04-2016,0,0,0,0,0,0,100000
3573,2240,TLF-SRM-1159,10-04-2016,0,0,0,0,0,0,100000
3574,2240,TLF-SRM-1159,09-04-2016,0,0,0,0,0,0,100000
3575,2240,TLF-SRM-1159,08-04-2016,0,0,0,0,0,0,100000
3576,2240,TLF-SRM-1159,07-04-2016,0,0,0,0,0,0,100000
3577,2240,TLF-SRM-1159,06-04-2016,0,0,0,0,0,0,100000
3578,2240,TLF-SRM-1159,05-04-2016,0,0,0,0,0,0,100000
3579,2240,TLF-SRM-1159,04-04-2016,0,0,0,0,0,0,100000
3580,2240,TLF-SRM-1159,03-04-2016,0,0,0,0,0,0,100000
3581,2240,TLF-SRM-1159,02-04-2016,0,0,0,0,0,0,100000
3582,2240,TLF-SRM-1159,01-04-2016,0,0,0,0,0,0,100000
3583,2240,TLF-SRM-1159,31-03-2016,0,0,0,0,0,0,100000
3584,2240,TLF-SRM-1159,30-03-2016,0,0,0,0,0,0,100000
3585,2240,TLF-SRM-1159,29-03-2016,0,0,0,0,0,0,100000
3586,2240,TLF-SRM-1159,28-03-2016,0,0,0,0,0,0,100000
3587,2240,TLF-SRM-1159,27-03-2016,0,0,0,0,0,0,100000
3588,2240,TLF-SRM-1159,26-03-2016,0,0,0,0,0,0,100000
3589,2240,TLF-SRM-1159,25-03-2016,0,0,0,0,0,0,100000
3590,2240,TLF-SRM-1159,24-03-2016,0,0,0,0,0,0,100000
3591,2240,TLF-SRM-1159,23-03-2016,0,0,0,0,0,0,100000
3592,2240,TLF-SRM-1159,22-03-2016,0,0,0,0,0,0,100000
3593,2240,TLF-SRM-1159,21-03-2016,0,0,0,0,0,0,100000
3594,2240,TLF-SRM-1159,20-03-2016,0,0,0,0,0,0,100000
3595,2240,TLF-SRM-1159,19-03-2016,0,0,0,0,0,0,100000
3596,2240,TLF-SRM-1159,18-03-2016,0,0,0,0,0,0,100000
3597,2240,TLF-SRM-1159,17-03-2016,0,0,0,0,0,0,100000
3598,2240,TLF-SRM-1159,16-03-2016,0,0,0,0,0,0,100000
3599,2240,TLF-SRM-1159,15-03-2016,0,0,0,0,0,0,100000
3600,2240,TLF-SRM-1159,14-03-2016,0,0,0,0,0,0,100000
3601,2240,TLF-SRM-1159,13-03-2016,0,0,0,0,0,0,100000
3602,2240,TLF-SRM-1159,12-03-2016,0,0,0,0,0,0,100000
3603,2240,TLF-SRM-1159,11-03-2016,0,0,0,0,0,0,100000
3604,2240,TLF-SRM-1159,10-03-2016,0,0,0,0,0,0,100000
3605,2240,TLF-SRM-1159,09-03-2016,0,0,0,0,0,0,100000
3606,2240,TLF-SRM-1159,08-03-2016,0,0,0,0,0,0,100000
3607,2240,TLF-SRM-1159,07-03-2016,0,0,0,0,0,0,100000
3608,2240,TLF-SRM-1159,06-03-2016,0,0,0,0,0,0,100000
3609,2240,TLF-SRM-1159,05-03-2016,0,0,0,0,0,0,100000
3610,2240,TLF-SRM-1159,04-03-2016,0,0,0,0,0,0,100000
3611,2240,TLF-SRM-1159,03-03-2016,0,0,0,0,0,0,100000
3612,2240,TLF-SRM-1159,02-03-2016,0,0,0,0,0,0,100000
3613,2240,TLF-SRM-1159,01-03-2016,0,0,0,0,0,0,100000
3614,2240,TLF-SRM-1159,29-02-2016,0,0,0,0,0,0,100000
3615,2240,TLF-SRM-1159,28-02-2016,0,0,0,0,0,0,100000
3616,2240,TLF-SRM-1159,27-02-2016,0,0,0,0,0,0,100000
3617,2240,TLF-SRM-1159,26-02-2016,0,0,0,0,0,0,100000
3618,2240,TLF-SRM-1159,25-02-2016,0,0,0,0,0,0,100000
3619,2240,TLF-SRM-1159,24-02-2016,0,0,0,0,0,0,100000
3620,2240,TLF-SRM-1159,23-02-2016,0,0,0,0,0,0,100000
3621,2240,TLF-SRM-1159,22-02-2016,0,0,0,0,0,0,100000
3622,2240,TLF-SRM-1159,21-02-2016,0,0,0,0,0,0,100000
3623,2240,TLF-SRM-1159,20-02-2016,0,0,0,0,0,0,100000
3624,2240,TLF-SRM-1159,19-02-2016,0,0,0,0,0,0,100000
3625,2240,TLF-SRM-1159,18-02-2016,0,0,0,0,0,0,100000
3626,2240,TLF-SRM-1159,17-02-2016,0,0,0,0,0,0,100000
3627,2240,TLF-SRM-1159,16-02-2016,0,0,0,0,0,0,100000
3628,2240,TLF-SRM-1159,15-02-2016,0,0,0,0,0,0,100000
3629,2240,TLF-SRM-1159,14-02-2016,0,0,0,0,0,0,100000
3630,2240,TLF-SRM-1159,13-02-2016,0,0,0,0,0,0,100000
3631,2240,TLF-SRM-1159,12-02-2016,0,0,0,0,0,0,100000
3632,2240,TLF-SRM-1159,11-02-2016,0,0,0,0,0,0,100000
3633,2240,TLF-SRM-1159,10-02-2016,0,0,0,0,0,0,100000
3634,2240,TLF-SRM-1159,09-02-2016,0,0,0,0,0,0,100000
3635,2240,TLF-SRM-1159,08-02-2016,0,0,0,0,0,0,100000
